recv_ts,exch,coin,price,exch_ts
1781004270.874678,binance,KRW-BTC,62626.18,1781004274673
1781004270.874678,binance,KRW-BTC,62625.73,1781004274673
1781004270.874678,binance,KRW-BTC,62625.64,1781004274673
1781004270.874678,binance,KRW-BTC,62625.45,1781004274673
1781004270.874678,binance,KRW-BTC,62625.44,1781004274673
1781004270.875280,binance,KRW-ETH,1669.48,1781004274675
1781004270.876195,binance,KRW-ETH,1669.47,1781004274676
1781004270.877155,binance,KRW-ETH,1669.47,1781004274677
1781004270.879120,binance,KRW-ETH,1669.47,1781004274678
1781004270.879120,binance,KRW-BTC,62625.36,1781004274678
1781004270.880560,binance,KRW-ETH,1669.47,1781004274680
1781004270.882320,binance,KRW-ETH,1669.47,1781004274682
1781004270.882320,binance,KRW-ETH,1669.46,1781004274682
1781004270.882320,binance,KRW-ETH,1669.46,1781004274682
1781004270.885050,binance,KRW-BTC,62625.36,1781004274684
1781004270.885050,binance,KRW-BTC,62625.35,1781004274684
1781004270.885050,binance,KRW-BTC,62625.34,1781004274684
1781004270.885050,binance,KRW-BTC,62625.04,1781004274684
1781004270.885050,binance,KRW-BTC,62624.61,1781004274684
1781004270.885050,binance,KRW-BTC,62624.56,1781004274684
1781004270.885050,binance,KRW-BTC,62624.55,1781004274684
1781004270.885050,binance,KRW-BTC,62624.54,1781004274684
1781004270.885050,binance,KRW-BTC,62624.42,1781004274684
1781004270.885050,binance,KRW-BTC,62624.28,1781004274684
1781004270.885050,binance,KRW-BTC,62624.0,1781004274684
1781004270.885050,binance,KRW-BTC,62623.68,1781004274684
1781004270.885050,binance,KRW-BTC,62623.67,1781004274684
1781004270.885050,binance,KRW-ETH,1669.46,1781004274684
1781004270.885050,binance,KRW-ETH,1669.46,1781004274684
1781004270.886172,binance,KRW-ETH,1669.45,1781004274687
1781004270.890101,binance,KRW-ETH,1669.45,1781004274690
1781004270.892562,binance,KRW-ETH,1669.45,1781004274692
1781004270.893980,binance,KRW-ETH,1669.45,1781004274694
1781004270.907156,binance,KRW-ETH,1669.45,1781004274707
1781004270.910191,binance,KRW-ETH,1669.45,1781004274710
1781004270.911971,binance,KRW-ETH,1669.45,1781004274712
1781004270.916478,binance,KRW-BTC,62623.67,1781004274715
1781004270.916478,binance,KRW-BTC,62623.66,1781004274715
1781004270.916478,binance,KRW-BTC,62623.4,1781004274715
1781004270.916478,binance,KRW-BTC,62623.39,1781004274715
1781004270.916478,binance,KRW-BTC,62623.03,1781004274715
1781004270.916478,binance,KRW-BTC,62622.79,1781004274715
1781004270.916478,binance,KRW-BTC,62622.56,1781004274715
1781004270.916478,binance,KRW-BTC,62622.2,1781004274715
1781004270.916478,binance,KRW-BTC,62622.12,1781004274715
1781004270.916478,binance,KRW-BTC,62622.01,1781004274715
1781004270.916478,binance,KRW-BTC,62622.0,1781004274715
1781004270.916478,binance,KRW-BTC,62621.76,1781004274715
1781004270.916478,binance,KRW-BTC,62621.29,1781004274715
1781004270.916478,binance,KRW-BTC,62621.28,1781004274715
1781004270.916478,binance,KRW-BTC,62621.14,1781004274715
1781004270.916478,binance,KRW-BTC,62620.86,1781004274715
1781004270.916478,binance,KRW-ETH,1669.45,1781004274715
1781004270.917481,binance,KRW-BTC,62620.85,1781004274718
1781004270.926197,binance,KRW-ETH,1669.45,1781004274727
1781004271.168059,binance,KRW-ETH,1669.45,1781004274969
1781004272.492983,binance,KRW-ETH,1669.46,1781004276293
1781004272.671210,binance,KRW-BTC,62620.85,1781004276471
1781004273.256133,binance,KRW-BTC,62620.86,1781004277056
1781004273.785991,binance,KRW-BTC,62620.86,1781004277586
1781004274.144316,upbit,KRW-ETH,2503000.0,1781004277905
1781004274.241043,binance,KRW-ETH,1669.45,1781004278041
1781004274.414018,upbit,KRW-BTC,93837000.0,1781004278163
1781004274.554999,binance,KRW-BTC,62620.86,1781004278355
1781004274.785852,binance,KRW-ETH,1669.46,1781004278586
1781004275.091318,binance,KRW-ETH,1669.45,1781004278891
1781004275.091318,binance,KRW-ETH,1669.44,1781004278891
1781004275.091318,binance,KRW-ETH,1669.43,1781004278891
1781004275.091318,binance,KRW-ETH,1669.42,1781004278891
1781004275.091318,binance,KRW-ETH,1669.41,1781004278891
1781004275.091318,binance,KRW-ETH,1669.4,1781004278891
1781004275.091318,binance,KRW-ETH,1669.38,1781004278891
1781004275.091318,binance,KRW-ETH,1669.37,1781004278891
1781004275.095150,binance,KRW-ETH,1669.36,1781004278895
1781004275.141076,binance,KRW-ETH,1669.36,1781004278941
1781004275.141076,binance,KRW-ETH,1669.35,1781004278941
1781004275.141076,binance,KRW-ETH,1669.34,1781004278941
1781004275.141076,binance,KRW-ETH,1669.33,1781004278941
1781004275.141076,binance,KRW-ETH,1669.32,1781004278941
1781004275.143892,binance,KRW-ETH,1669.31,1781004278944
1781004275.145958,binance,KRW-ETH,1669.31,1781004278946
1781004275.150830,binance,KRW-ETH,1669.31,1781004278951
1781004275.155957,binance,KRW-ETH,1669.31,1781004278957
1781004275.166193,binance,KRW-ETH,1669.31,1781004278966
1781004275.166193,binance,KRW-ETH,1669.31,1781004278966
1781004275.166193,binance,KRW-ETH,1669.3,1781004278966
1781004275.166193,binance,KRW-ETH,1669.29,1781004278966
1781004275.168619,binance,KRW-ETH,1669.28,1781004278969
1781004275.267348,binance,KRW-ETH,1669.28,1781004279066
1781004275.267348,binance,KRW-ETH,1669.27,1781004279066
1781004275.267348,binance,KRW-ETH,1669.25,1781004279066
1781004275.267348,binance,KRW-ETH,1669.24,1781004279066
1781004275.267348,binance,KRW-ETH,1669.23,1781004279066
1781004275.267348,binance,KRW-ETH,1669.22,1781004279066
1781004275.267348,binance,KRW-ETH,1669.21,1781004279066
1781004275.267348,binance,KRW-ETH,1669.2,1781004279066
1781004275.267348,binance,KRW-ETH,1669.19,1781004279066
1781004275.267348,binance,KRW-ETH,1669.18,1781004279066
1781004275.395908,upbit,KRW-BTC,93862000.0,1781004279137
1781004275.442131,binance,KRW-BTC,62620.85,1781004279243
1781004275.465866,binance,KRW-ETH,1669.18,1781004279267
1781004275.811234,binance,KRW-BTC,62620.85,1781004279612
1781004275.812501,binance,KRW-BTC,62620.84,1781004279612
1781004275.812501,binance,KRW-BTC,62620.83,1781004279612
1781004275.812501,binance,KRW-BTC,62620.66,1781004279612
1781004275.814223,binance,KRW-ETH,1669.17,1781004279614
1781004275.841874,binance,KRW-BTC,62620.65,1781004279641
1781004275.841874,binance,KRW-BTC,62620.64,1781004279641
1781004275.841874,binance,KRW-BTC,62620.63,1781004279641
1781004275.841874,binance,KRW-BTC,62620.48,1781004279641
1781004275.841874,binance,KRW-BTC,62620.19,1781004279641
1781004275.841874,binance,KRW-BTC,62620.18,1781004279641
1781004275.841874,binance,KRW-BTC,62620.01,1781004279641
1781004275.841874,binance,KRW-BTC,62620.0,1781004279641
1781004275.841874,binance,KRW-BTC,62619.99,1781004279641
1781004275.841874,binance,KRW-BTC,62619.48,1781004279641
1781004275.841874,binance,KRW-BTC,62619.3,1781004279641
1781004275.841874,binance,KRW-BTC,62619.16,1781004279641
1781004275.841874,binance,KRW-BTC,62619.07,1781004279641
1781004275.841874,binance,KRW-BTC,62619.01,1781004279641
1781004275.841874,binance,KRW-BTC,62619.0,1781004279641
1781004275.841874,binance,KRW-BTC,62618.93,1781004279641
1781004275.841874,binance,KRW-BTC,62618.67,1781004279641
1781004275.841874,binance,KRW-BTC,62618.62,1781004279641
1781004275.841874,binance,KRW-BTC,62618.6,1781004279641
1781004275.841874,binance,KRW-BTC,62618.27,1781004279641
1781004275.841874,binance,KRW-BTC,62618.05,1781004279641
1781004275.841874,binance,KRW-BTC,62618.01,1781004279641
1781004275.841874,binance,KRW-BTC,62618.0,1781004279641
1781004275.841874,binance,KRW-BTC,62617.83,1781004279641
1781004276.783857,binance,KRW-ETH,1669.18,1781004280584
1781004277.223836,upbit,KRW-BTC,93862000.0,1781004280970
1781004277.336779,binance,KRW-BTC,62617.82,1781004281138
1781004277.772616,binance,KRW-BTC,62617.83,1781004281574
1781004278.013640,binance,KRW-BTC,62617.83,1781004281815
1781004278.499966,binance,KRW-BTC,62617.82,1781004282297
1781004278.506830,binance,KRW-BTC,62617.83,1781004282308
1781004278.966624,binance,KRW-BTC,62617.83,1781004282768
1781004279.069565,binance,KRW-ETH,1669.17,1781004282870
1781004279.414899,binance,KRW-ETH,1669.17,1781004283215
1781004279.414899,binance,KRW-ETH,1669.16,1781004283215
1781004279.414899,binance,KRW-ETH,1669.15,1781004283215
1781004279.414899,binance,KRW-ETH,1669.14,1781004283215
1781004279.414899,binance,KRW-ETH,1669.13,1781004283215
1781004279.761602,binance,KRW-ETH,1669.12,1781004283563
1781004280.551674,binance,KRW-BTC,62617.83,1781004284352
1781004280.652274,binance,KRW-BTC,62617.82,1781004284453
1781004280.783141,binance,KRW-ETH,1669.12,1781004284585
1781004280.785781,binance,KRW-ETH,1669.12,1781004284587
1781004280.787724,binance,KRW-ETH,1669.12,1781004284588
1781004280.788657,binance,KRW-ETH,1669.11,1781004284590
1781004280.789554,binance,KRW-ETH,1669.11,1781004284591
1781004280.791035,binance,KRW-ETH,1669.1,1781004284591
1781004280.791035,binance,KRW-ETH,1669.09,1781004284591
1781004280.791035,binance,KRW-ETH,1669.08,1781004284591
1781004280.791035,binance,KRW-ETH,1669.07,1781004284591
1781004280.791035,binance,KRW-ETH,1669.06,1781004284591
1781004280.918469,binance,KRW-ETH,1669.05,1781004284720
1781004281.235587,binance,KRW-ETH,1669.05,1781004285036
1781004281.408638,upbit,KRW-ETH,2500000.0,1781004285146
1781004281.408638,upbit,KRW-ETH,2500000.0,1781004285146
1781004282.063517,binance,KRW-ETH,1669.06,1781004285864
1781004282.468073,binance,KRW-BTC,62617.83,1781004286270
1781004282.704559,upbit,KRW-BTC,93862000.0,1781004286463
1781004282.805741,upbit,KRW-BTC,93862000.0,1781004286569
1781004282.978148,binance,KRW-BTC,62617.83,1781004286778
1781004283.214927,binance,KRW-BTC,62617.83,1781004287015
1781004283.214927,binance,KRW-BTC,62617.84,1781004287015
1781004283.214927,binance,KRW-BTC,62617.85,1781004287015
1781004283.214927,binance,KRW-BTC,62618.01,1781004287015
1781004283.214927,binance,KRW-BTC,62618.02,1781004287015
1781004283.214927,binance,KRW-BTC,62618.47,1781004287015
1781004283.214927,binance,KRW-BTC,62618.59,1781004287015
1781004283.214927,binance,KRW-BTC,62619.48,1781004287015
1781004283.214927,binance,KRW-BTC,62619.66,1781004287015
1781004283.347920,binance,KRW-ETH,1669.05,1781004287149
1781004284.182125,binance,KRW-BTC,62619.66,1781004287984
1781004284.762962,binance,KRW-BTC,62619.67,1781004288564
1781004285.173419,binance,KRW-ETH,1669.05,1781004288975
1781004285.206058,upbit,KRW-BTC,93862000.0,1781004288954
1781004285.714491,binance,KRW-BTC,62619.67,1781004289515
1781004285.798427,binance,KRW-ETH,1669.06,1781004289599
1781004285.948317,binance,KRW-ETH,1669.06,1781004289749
1781004286.023482,binance,KRW-BTC,62619.67,1781004289825
1781004286.311794,binance,KRW-BTC,62619.67,1781004290113
1781004287.650769,binance,KRW-ETH,1669.06,1781004291451
1781004287.650769,binance,KRW-ETH,1669.05,1781004291451
1781004289.187875,binance,KRW-BTC,62619.66,1781004292987
1781004289.188881,binance,KRW-ETH,1669.05,1781004292987
1781004289.188881,binance,KRW-BTC,62619.66,1781004292987
1781004289.188881,binance,KRW-ETH,1669.05,1781004292987
1781004289.188881,binance,KRW-ETH,1669.05,1781004292987
1781004289.188881,binance,KRW-ETH,1669.04,1781004292987
1781004289.188881,binance,KRW-ETH,1669.03,1781004292987
1781004289.188881,binance,KRW-BTC,62619.66,1781004292987
1781004289.189881,binance,KRW-BTC,62619.66,1781004292988
1781004289.189881,binance,KRW-BTC,62619.66,1781004292988
1781004289.189881,binance,KRW-ETH,1669.02,1781004292989
1781004289.189881,binance,KRW-ETH,1669.01,1781004292989
1781004289.190880,binance,KRW-ETH,1669.01,1781004292991
1781004289.190880,binance,KRW-ETH,1669.0,1781004292991
1781004289.194258,binance,KRW-BTC,62619.65,1781004292993
1781004289.194258,binance,KRW-BTC,62619.64,1781004292993
1781004289.194258,binance,KRW-BTC,62619.48,1781004292993
1781004289.194258,binance,KRW-BTC,62618.49,1781004292993
1781004289.194258,binance,KRW-BTC,62618.17,1781004292993
1781004289.194258,binance,KRW-BTC,62618.06,1781004292993
1781004289.194258,binance,KRW-BTC,62618.05,1781004292993
1781004289.194258,binance,KRW-BTC,62618.05,1781004292993
1781004289.194258,binance,KRW-ETH,1668.99,1781004292994
1781004289.197336,binance,KRW-BTC,62618.05,1781004292996
1781004289.199486,binance,KRW-ETH,1668.98,1781004293000
1781004289.204492,binance,KRW-BTC,62618.05,1781004293003
1781004289.204492,binance,KRW-ETH,1668.98,1781004293004
1781004289.206494,binance,KRW-ETH,1668.98,1781004293007
1781004289.207496,binance,KRW-ETH,1668.99,1781004293008
1781004289.208494,binance,KRW-ETH,1668.98,1781004293009
1781004289.208494,binance,KRW-ETH,1668.97,1781004293009
1781004289.216657,binance,KRW-BTC,62618.05,1781004293019
1781004289.218658,binance,KRW-BTC,62618.05,1781004293019
1781004289.218658,binance,KRW-BTC,62618.04,1781004293019
1781004289.218658,binance,KRW-BTC,62618.03,1781004293019
1781004289.218658,binance,KRW-BTC,62617.84,1781004293019
1781004289.218658,binance,KRW-BTC,62617.83,1781004293019
1781004289.237341,binance,KRW-BTC,62617.84,1781004293038
1781004289.444654,upbit,KRW-BTC,93862000.0,1781004293193
1781004289.533041,binance,KRW-ETH,1668.96,1781004293334
1781004289.536542,binance,KRW-ETH,1668.96,1781004293336
1781004289.536542,binance,KRW-ETH,1668.96,1781004293336
1781004289.536542,binance,KRW-ETH,1668.96,1781004293336
1781004289.536542,binance,KRW-ETH,1668.95,1781004293336
1781004289.536542,binance,KRW-ETH,1668.94,1781004293336
1781004289.536542,binance,KRW-ETH,1668.93,1781004293336
1781004289.536542,binance,KRW-ETH,1668.92,1781004293336
1781004289.536542,binance,KRW-ETH,1668.91,1781004293336
1781004289.536542,binance,KRW-ETH,1668.9,1781004293336
1781004289.536542,binance,KRW-ETH,1668.89,1781004293336
1781004289.536542,binance,KRW-ETH,1668.88,1781004293336
1781004289.536542,binance,KRW-ETH,1668.87,1781004293336
1781004289.536542,binance,KRW-ETH,1668.86,1781004293336
1781004289.536542,binance,KRW-ETH,1668.85,1781004293336
1781004289.536542,binance,KRW-ETH,1668.85,1781004293337
1781004289.536542,binance,KRW-ETH,1668.84,1781004293337
1781004289.536542,binance,KRW-ETH,1668.83,1781004293337
1781004289.536542,binance,KRW-ETH,1668.82,1781004293337
1781004289.536542,binance,KRW-ETH,1668.81,1781004293337
1781004289.536542,binance,KRW-ETH,1668.8,1781004293337
1781004289.536542,binance,KRW-ETH,1668.79,1781004293337
1781004289.536542,binance,KRW-ETH,1668.79,1781004293337
1781004289.536542,binance,KRW-ETH,1668.78,1781004293337
1781004289.536542,binance,KRW-ETH,1668.77,1781004293337
1781004289.536542,binance,KRW-ETH,1668.76,1781004293337
1781004289.536542,binance,KRW-ETH,1668.75,1781004293337
1781004289.536542,binance,KRW-ETH,1668.74,1781004293337
1781004289.536542,binance,KRW-ETH,1668.73,1781004293337
1781004289.536542,binance,KRW-ETH,1668.72,1781004293337
1781004289.536542,binance,KRW-ETH,1668.72,1781004293337
1781004289.536542,binance,KRW-ETH,1668.71,1781004293337
1781004289.537544,binance,KRW-ETH,1668.7,1781004293337
1781004289.537544,binance,KRW-ETH,1668.69,1781004293337
1781004289.537544,binance,KRW-ETH,1668.68,1781004293337
1781004289.537544,binance,KRW-ETH,1668.67,1781004293337
1781004289.537544,binance,KRW-ETH,1668.66,1781004293337
1781004289.538477,binance,KRW-ETH,1668.66,1781004293339
1781004289.564508,binance,KRW-BTC,62617.83,1781004293365
1781004289.564508,binance,KRW-BTC,62617.82,1781004293365
1781004289.564508,binance,KRW-BTC,62617.51,1781004293365
1781004289.564508,binance,KRW-BTC,62616.86,1781004293365
1781004289.564508,binance,KRW-BTC,62616.61,1781004293365
1781004289.564508,binance,KRW-BTC,62616.4,1781004293365
1781004289.564508,binance,KRW-BTC,62616.29,1781004293365
1781004289.564508,binance,KRW-BTC,62616.01,1781004293365
1781004289.564508,binance,KRW-BTC,62616.0,1781004293365
1781004289.564508,binance,KRW-BTC,62615.9,1781004293365
1781004289.564508,binance,KRW-BTC,62615.55,1781004293365
1781004289.564508,binance,KRW-BTC,62615.44,1781004293365
1781004289.564508,binance,KRW-BTC,62615.14,1781004293365
1781004289.564508,binance,KRW-BTC,62614.98,1781004293365
1781004289.564508,binance,KRW-BTC,62614.89,1781004293365
1781004289.603257,binance,KRW-ETH,1668.67,1781004293404
1781004289.784062,binance,KRW-ETH,1668.67,1781004293586
1781004289.955512,binance,KRW-BTC,62614.89,1781004293756
1781004289.981153,binance,KRW-ETH,1668.66,1781004293782
1781004290.008510,upbit,KRW-BTC,93862000.0,1781004293775
1781004290.049945,binance,KRW-BTC,62614.88,1781004293851
1781004290.049945,binance,KRW-BTC,62614.87,1781004293851
1781004290.051983,binance,KRW-BTC,62614.87,1781004293852
1781004290.051983,binance,KRW-BTC,62614.13,1781004293852
1781004290.051983,binance,KRW-BTC,62614.01,1781004293852
1781004290.051983,binance,KRW-BTC,62614.0,1781004293852
1781004290.051983,binance,KRW-BTC,62613.79,1781004293852
1781004290.051983,binance,KRW-BTC,62613.78,1781004293852
1781004290.051983,binance,KRW-BTC,62613.77,1781004293852
1781004290.051983,binance,KRW-BTC,62613.44,1781004293852
1781004290.051983,binance,KRW-BTC,62613.4,1781004293852
1781004290.051983,binance,KRW-BTC,62613.39,1781004293852
1781004290.051983,binance,KRW-BTC,62613.32,1781004293852
1781004290.051983,binance,KRW-BTC,62612.69,1781004293852
1781004290.051983,binance,KRW-BTC,62612.68,1781004293852
1781004290.051983,binance,KRW-BTC,62612.66,1781004293852
1781004290.051983,binance,KRW-BTC,62612.06,1781004293852
1781004290.051983,binance,KRW-BTC,62612.01,1781004293852
1781004290.051983,binance,KRW-BTC,62612.0,1781004293852
1781004290.051983,binance,KRW-BTC,62611.95,1781004293852
1781004290.051983,binance,KRW-BTC,62611.8,1781004293852
1781004290.051983,binance,KRW-BTC,62611.61,1781004293852
1781004290.053984,binance,KRW-BTC,62611.44,1781004293856
1781004290.143726,binance,KRW-BTC,62611.44,1781004293946
1781004291.734082,binance,KRW-ETH,1668.66,1781004295536
1781004291.941091,binance,KRW-BTC,62611.44,1781004295741
1781004291.941091,binance,KRW-BTC,62611.43,1781004295741
1781004291.941091,binance,KRW-BTC,62611.42,1781004295741
1781004291.941091,binance,KRW-BTC,62611.19,1781004295741
1781004291.941091,binance,KRW-BTC,62610.88,1781004295741
1781004291.941091,binance,KRW-BTC,62610.73,1781004295741
1781004291.941091,binance,KRW-BTC,62610.66,1781004295741
1781004291.941091,binance,KRW-BTC,62610.27,1781004295741
1781004291.941091,binance,KRW-BTC,62610.26,1781004295741
1781004291.941091,binance,KRW-BTC,62610.25,1781004295741
1781004291.941091,binance,KRW-BTC,62610.25,1781004295741
1781004291.941708,binance,KRW-BTC,62610.25,1781004295742
1781004291.941708,binance,KRW-BTC,62610.24,1781004295742
1781004291.941708,binance,KRW-BTC,62610.01,1781004295742
1781004291.941708,binance,KRW-BTC,62610.0,1781004295742
1781004291.941708,binance,KRW-BTC,62609.16,1781004295742
1781004291.941708,binance,KRW-BTC,62609.15,1781004295742
1781004291.941708,binance,KRW-BTC,62609.15,1781004295742
1781004292.028798,binance,KRW-BTC,62609.15,1781004295830
1781004292.028798,binance,KRW-BTC,62609.14,1781004295830
1781004292.028798,binance,KRW-BTC,62608.61,1781004295830
1781004292.028798,binance,KRW-BTC,62608.32,1781004295830
1781004292.028798,binance,KRW-BTC,62608.08,1781004295830
1781004292.028798,binance,KRW-BTC,62608.01,1781004295830
1781004292.028798,binance,KRW-BTC,62608.0,1781004295830
1781004292.028798,binance,KRW-BTC,62608.0,1781004295830
1781004292.028798,binance,KRW-BTC,62607.16,1781004295830
1781004292.028798,binance,KRW-BTC,62607.13,1781004295830
1781004292.028798,binance,KRW-BTC,62607.12,1781004295830
1781004292.028798,binance,KRW-BTC,62607.12,1781004295830
1781004292.028798,binance,KRW-BTC,62606.86,1781004295830
1781004292.028798,binance,KRW-BTC,62606.85,1781004295830
1781004292.028798,binance,KRW-BTC,62606.31,1781004295830
1781004292.028798,binance,KRW-BTC,62606.23,1781004295830
1781004292.028798,binance,KRW-BTC,62606.22,1781004295830
1781004292.028798,binance,KRW-BTC,62606.22,1781004295832
1781004292.661322,upbit,KRW-BTC,93862000.0,1781004296416
1781004292.771263,binance,KRW-BTC,62606.23,1781004296576
1781004292.968202,binance,KRW-ETH,1668.67,1781004296769
1781004292.979917,binance,KRW-ETH,1668.67,1781004296781
1781004293.201081,upbit,KRW-BTC,93862000.0,1781004296965
1781004293.321003,upbit,KRW-BTC,93862000.0,1781004297075
1781004294.091342,binance,KRW-ETH,1668.66,1781004297898
1781004294.151383,binance,KRW-ETH,1668.66,1781004297958
1781004294.561352,binance,KRW-BTC,62606.23,1781004298364
1781004294.571262,upbit,KRW-BTC,93862000.0,1781004298323
1781004295.221298,binance,KRW-BTC,62606.23,1781004299031
1781004295.621205,binance,KRW-ETH,1668.67,1781004299432
1781004295.751325,binance,KRW-BTC,62606.23,1781004299558
1781004295.823969,binance,KRW-BTC,62606.22,1781004299626
1781004296.381412,binance,KRW-BTC,62606.23,1781004300186
1781004296.493317,upbit,KRW-ETH,2502000.0,1781004300238
1781004296.634720,binance,KRW-ETH,1668.67,1781004300441
1781004296.641356,binance,KRW-BTC,62606.23,1781004300443
1781004296.671203,binance,KRW-BTC,62606.23,1781004300479
1781004296.811980,binance,KRW-BTC,62606.23,1781004300614
1781004297.104590,binance,KRW-BTC,62606.22,1781004300906
1781004297.491178,binance,KRW-BTC,62606.23,1781004301293
1781004297.692510,binance,KRW-BTC,62606.22,1781004301501
1781004297.692510,binance,KRW-BTC,62606.22,1781004301501
1781004297.772466,upbit,KRW-ETH,2500000.0,1781004301513
1781004297.772466,upbit,KRW-ETH,2500000.0,1781004301513
1781004297.791227,upbit,KRW-ETH,2500000.0,1781004301513
1781004297.791227,upbit,KRW-ETH,2500000.0,1781004301513
1781004297.791227,upbit,KRW-ETH,2500000.0,1781004301513
1781004297.791227,upbit,KRW-ETH,2500000.0,1781004301513
1781004297.791227,upbit,KRW-ETH,2500000.0,1781004301513
1781004297.791227,upbit,KRW-ETH,2500000.0,1781004301513
1781004297.791227,upbit,KRW-ETH,2500000.0,1781004301513
1781004297.791227,upbit,KRW-ETH,2500000.0,1781004301513
1781004297.804620,upbit,KRW-BTC,93862000.0,1781004301565
1781004297.961269,binance,KRW-BTC,62606.23,1781004301767
1781004298.021359,upbit,KRW-BTC,93862000.0,1781004301777
1781004298.119367,binance,KRW-ETH,1668.67,1781004301921
1781004298.121006,binance,KRW-BTC,62606.23,1781004301926
1781004298.151214,binance,KRW-ETH,1668.67,1781004301954
1781004298.161339,upbit,KRW-BTC,93862000.0,1781004301926
1781004298.433129,binance,KRW-BTC,62606.22,1781004302238
1781004298.491320,binance,KRW-BTC,62606.23,1781004302293
1781004298.795923,binance,KRW-BTC,62606.23,1781004302598
1781004300.573603,binance,KRW-ETH,1668.66,1781004304375
1781004300.930484,binance,KRW-BTC,62606.23,1781004304741
1781004300.946337,binance,KRW-BTC,62606.23,1781004304756
1781004300.962333,binance,KRW-BTC,62606.23,1781004304766
1781004300.962333,binance,KRW-ETH,1668.67,1781004304775
1781004300.962333,binance,KRW-ETH,1668.68,1781004304775
1781004300.962333,binance,KRW-ETH,1668.69,1781004304776
1781004300.962333,binance,KRW-ETH,1668.71,1781004304777
1781004300.962333,binance,KRW-ETH,1668.72,1781004304778
1781004300.962333,binance,KRW-ETH,1668.73,1781004304779
1781004300.978126,binance,KRW-ETH,1668.74,1781004304780
1781004300.978126,binance,KRW-ETH,1668.74,1781004304780
1781004300.978126,binance,KRW-ETH,1668.75,1781004304780
1781004300.978126,binance,KRW-ETH,1668.75,1781004304782
1781004300.978126,binance,KRW-ETH,1668.76,1781004304782
1781004300.978126,binance,KRW-BTC,62606.23,1781004304784
1781004300.978126,binance,KRW-ETH,1668.76,1781004304784
1781004300.978126,binance,KRW-ETH,1668.77,1781004304784
1781004300.978126,binance,KRW-ETH,1668.77,1781004304786
1781004300.978126,binance,KRW-ETH,1668.78,1781004304786
1781004300.978126,binance,KRW-ETH,1668.79,1781004304786
1781004300.978126,binance,KRW-ETH,1668.79,1781004304787
1781004300.978126,binance,KRW-ETH,1668.79,1781004304789
1781004300.978126,binance,KRW-ETH,1668.8,1781004304790
1781004300.978126,binance,KRW-ETH,1668.8,1781004304791
1781004300.978126,binance,KRW-ETH,1668.84,1781004304791
1781004300.978126,binance,KRW-ETH,1668.85,1781004304791
1781004300.978126,binance,KRW-ETH,1668.87,1781004304791
1781004300.978126,binance,KRW-ETH,1668.88,1781004304791
1781004300.978126,binance,KRW-ETH,1668.91,1781004304791
1781004300.978126,binance,KRW-ETH,1668.92,1781004304791
1781004300.978126,binance,KRW-ETH,1668.93,1781004304791
1781004300.978126,binance,KRW-ETH,1668.94,1781004304791
1781004300.978126,binance,KRW-ETH,1668.95,1781004304791
1781004300.978126,binance,KRW-ETH,1668.96,1781004304791
1781004300.978126,binance,KRW-ETH,1668.97,1781004304791
1781004300.978126,binance,KRW-ETH,1668.98,1781004304791
1781004301.009925,binance,KRW-BTC,62606.23,1781004304811
1781004301.009925,binance,KRW-BTC,62606.24,1781004304811
1781004301.009925,binance,KRW-BTC,62606.25,1781004304811
1781004301.009925,binance,KRW-BTC,62606.76,1781004304813
1781004301.009925,binance,KRW-BTC,62606.76,1781004304815
1781004301.009925,binance,KRW-BTC,62606.77,1781004304815
1781004301.009925,binance,KRW-BTC,62606.9,1781004304815
1781004301.009925,binance,KRW-BTC,62607.16,1781004304815
1781004301.009925,binance,KRW-BTC,62607.64,1781004304815
1781004301.025429,binance,KRW-BTC,62607.65,1781004304840
1781004301.025429,binance,KRW-BTC,62607.66,1781004304840
1781004301.025429,binance,KRW-BTC,62608.15,1781004304840
1781004301.025429,binance,KRW-BTC,62608.49,1781004304840
1781004301.025429,binance,KRW-BTC,62608.62,1781004304840
1781004301.025429,binance,KRW-BTC,62608.99,1781004304840
1781004301.025429,binance,KRW-BTC,62609.16,1781004304840
1781004301.025429,binance,KRW-BTC,62609.17,1781004304840
1781004301.066041,binance,KRW-BTC,62609.18,1781004304867
1781004301.066041,binance,KRW-BTC,62609.18,1781004304867
1781004301.066041,binance,KRW-BTC,62609.19,1781004304867
1781004301.066041,binance,KRW-BTC,62609.2,1781004304867
1781004301.066041,binance,KRW-BTC,62609.2,1781004304867
1781004301.187358,binance,KRW-BTC,62609.2,1781004304990
1781004301.187358,binance,KRW-BTC,62609.21,1781004304990
1781004301.187358,binance,KRW-BTC,62610.24,1781004304990
1781004301.187358,binance,KRW-BTC,62610.26,1781004304990
1781004301.187358,binance,KRW-BTC,62611.41,1781004304990
1781004301.187358,binance,KRW-BTC,62611.45,1781004304990
1781004301.187358,binance,KRW-BTC,62612.13,1781004304990
1781004301.187358,binance,KRW-BTC,62612.5,1781004304990
1781004301.187358,binance,KRW-BTC,62612.67,1781004304990
1781004301.187358,binance,KRW-BTC,62612.74,1781004304990
1781004301.647854,binance,KRW-ETH,1668.99,1781004305460
1781004301.647854,binance,KRW-ETH,1669.0,1781004305460
1781004301.647854,binance,KRW-ETH,1669.01,1781004305460
1781004301.647854,binance,KRW-ETH,1669.02,1781004305460
1781004301.647854,binance,KRW-ETH,1669.03,1781004305460
1781004301.647854,binance,KRW-ETH,1669.04,1781004305460
